id,name,code,lon,lat
734,LOS LOBOS 22 V - PARTIDA ALABASTRE,3272,38.395450144,-0.599949536
735,LA PANTERA 23 - PARTIDA ALABASTRE,3273,38.397249476,-0.599374732
736,CTRA. LA ALCORAYA 179,3241,38.395650246,-0.5912643560000001
737,CTRA. LA ALCORAYA KM. 3.900 - RIPIO,3242,38.395616404,-0.586994905
738,LOS MONTEROS - SIERRA MEDIANA II,3253,38.387084385,-0.586603409
739,LOS MONTEROS IV - SIERRA DE FONTCALENT,3254,38.391179116,-0.581990743
740,CTRA. LA ALCORAYA 123 - FARMACIA,3243,38.396637491,-0.579713437
741,CTRA. LA ALCORAYA FTE. 102,3244,38.399003545,-0.577791019
742,CTRA. VERDEGAS FTE. 27 - COLEGIO VERDEGAS II,3245,38.404702739,-0.583680851
743,CTRA. LA ALCORAYA 71,3246,38.403035516,-0.571037904
744,CTRA. LA ALCORAYA FTE. 50 - C. LA CAÑADA,3247,38.402864644,-0.566280225
745,CTRA. LA ALCORAYA 31,3248,38.400514412,-0.560290585
746,CTRA. LA ALCORAYA - FABRICA DE PALETS,3249,38.397991906,-0.550814992
747,CTRA. LA ALCORAYA - FÁBRICA DE TUBOS V,3250,38.397853010,-00.539461625
748,CTRA. ALCORAYA (PLAZA 8 DE MARZO),3261,38.39703657503705,-0.5359255243050032
749,MIGUEL HERNANDEZ FTE. 52,3251,38.397179711,-0.528882216
750,PINTOR SOROLLA 15,3287,38.398463491,-0.5248196000000001
751,PINTOR SOROLLA  12,3824,38.398464325,-0.524006642
752,MIGUEL HERNANDEZ 62,3200,38.397106401,-0.529251099
753,CTRA. ALCORAYA (LOS TUBOS),3256,38.397081750,-00.535778160
754,CTRA. LA ALCORAYA - FABRICA VIGAS I,3202,38.398175905,-0.55142706
755,CTRA. LA ALCORAYA 36,3203,38.4013844,-0.561394874
756,CTRA. LA ALCORAYA 50 - COLEGIO LA CAÑADA,3204,38.402941909,-0.566529541
757,CTRA. LA ALCORAYA 54,3205,38.403086455,-0.570887339
758,CTRA. VERDEGÁS FTE. 27- COLEGIO VERDEGAS II,3206,38.404841346,-0.58384799
759,CTRA. LA ALCORAYA - 102,3207,38.399302107,-0.577849741
760,CTRA. LA ALCORAYA 118 - CONSULTORIO,3208,38.396442689,-0.580315309
761,LOS MONTEROS - SIERRA DE FONTCALENT I,3209,38.391197125,-0.581990142
762,LOS MONTEROS - SIERRA MEDIANA I,3252,38.387048368,-0.5866046069999999
763,CTRA. LA ALCORAYA - AV. LOS CABOS,3210,38.39586829,-0.586975071
764,CTRA. LA ALCORAYA 162,3211,38.395762064,-0.591443829
765,LOS LOBOS 22 - PARTIDA ALABASTRE,3257,38.395410843,-0.599790547
766,PANTERA 23 - PARTIDA ALABASTRE,3258,38.39727907,-0.5994996970000001
767,CTRA. LA ALCORAYA - 190,3212,38.391829615,-0.599153497
768,CTRA LA ALCORAYA 234 - CAMINO DE LAS VIUDAS I,3213,38.385830293,-0.606277976
769,CTRA. LA ALCORAYA 258,3214,38.381607191,-0.613480126
770,CTRA. LA ALCORAYA FTE. 281 - PALMITO,3215,38.378465007,-0.618471142
771,CTRA. LA ALCORAYA 312 - PARTIDA SAN ISIDRO,3216,38.377582509,-0.623376292
772,CTRA. LA ALCORAYA FTE. 323 - CAMINO DE LA FIESTA,3217,38.375536524,-0.627346416
773,CTRA. ALCORAYA - CAMINO DE LA ROCA,3259,38.374574978,-0.628808594
774,CTRA. LA ALCORAYA 344 - ESCUELAS,3218,38.371559231,-0.631173325
775,CTRA. LA ALCORAYA - CAMI ELTRINQUET I,3219,38.3700984,-0.631117978
785,DIAGONAL 11,2520,38.397758387,-0.431850796
786,TOMAS CAPELO 3,2521,38.398354748,-0.433982168
790,TOMAS CAPELO 2,2562,38.398220952,-0.434044152
791,DIAGONAL,2563,38.397689372,-0.431990633
802,CALLE HOGAR PROVINCIAL  6,3453,38.385325613,-0.450469667
803,HOGAR PROVINCIAL I,3454,38.386338118,-0.457668978
804,AZAHAR - SALVIA I,3455,38.390654535,-0.460597235
805,AZAHAR 20 - COLEGIO AIRE LIBRE I,3456,38.395723648,-0.459595329
806,CAMÍ DE FERRANDIS 6,3457,38.397148863,-0.460083499
807,CAMÍ DE FERRANDIS - CLUB DE CAMPO I,3458,38.397122408,-0.462603282
808,ARIES 15 - L' ALMAIXADA,3459,38.401536875,-0.463822743
809,ESCORPIO - C.C. L'ALMAIXADA II,3447,38.403165184,-0.4599642549999999
810,PINTOR AGRASSOT - LES PAULINES I,3325,38.401819569,-0.4573320990000001
811,PINTOR AGRASSOT - LES PAULINES V,3326,38.401933384,-0.457179255
812,PINTOR AGRASSOT FTE - C.C. L´ALMAIXADA,3320,38.403912787,-0.459537287
819,ESCORPIO - C.C. L'ALMAIXADA I,3327,38.403309736,-0.459982089
820,ARIES 20 - L' ALMAIXADA,3460,38.401722151,-0.464056712
821,CAMÍ DE FERRANDIS 20  - CLUB DE CAMPO V,3461,38.397041624,-0.46261756
822,CAMI DE FERRANDIS 3,3462,38.397061062,-0.46018962
823,AZAHAR 29 - COLEGIO AIRE LIBRE V,3463,38.395323703,-0.459849775
824,AZAHAR - SALVIA  V,3464,38.390461171,-0.460821525
825,HOGAR PROVINCIAL V,3465,38.386270809,-0.457888842
848,COSTA BLANCA 51 - TRIDENTE,3610,38.356378169,-0.422593142
849,COSTA BLANCA 37,3612,38.356026554,-0.427091206
885,RIO TURIA 10,3302,38.390773019,-0.502963688
963,SANT BARTOLOMEU 151,2544,38.433930382,-0.3852748030000001
964,SANT BARTOLOMEU 141,2545,38.432189796,-0.386815328
965,SANT BARTOLOMEU 113,2546,38.429964176,-0.3892323540000001
966,SANT BARTOLOMEU 103,2994,38.429105446,-0.38991621
968,ESTACIÓN - FGV I,3082,38.428344369,-0.394983484
969,GERMANIAS 9,2993,38.429181291,-0.3929145060000001
970,SANT BARTOLOMEU 122,2538,38.429084887,-0.389802409
971,SANT BARTOLOMEU - PZA. JOAN PAU II,2534,38.430217345,-0.388868137
972,SANT BARTOLOMEU 164,2539,38.432060433,-0.386671085
973,SANT BARTOLOMEU 172,2540,38.434711586,-0.385154948
999,VERGERET - BONNYSA I,3798,38.430128157,-0.4510347740000001
1000,CTRA. CV-773 - HOYA DE LOS PATOS - SENYERA,3795,38.461874268,-0.43673816
1001,CTRA. CV-773 - HOYA DE LOS PATOS - FAISANES,3792,38.46633976345113,-0.4315016623355983
1002,CTRA. CV773 - PISNELLA I,3789,38.474715718,-0.424110906
1003,LES COMARQUES - POLIDEPORTIVO,3730,38.47875247,-0.423302304
1004,SANT JOSEP- ERMITA V,3787,38.481304612,-0.419726714
1005,SANT JOSEP- ERMITA I,3786,38.481320436,-0.42003564
1006,LES COMARQUES 13,3788,38.477972327,-0.421427393
1007,LES COMARQUES - POLIDEPORTIVO V,3790,38.478928574,-0.423525274
1008,CTRA. CV-773 - PISNELLA V,3791,38.474540196,-0.424323465
1009,CTRA. CV-773 - HOYA DE LOS PATOS - BONALBA,3793,38.466498432,-0.43148597
1010,CTRA. CV-773 - HOYA DE LOS PATOS - CISNES,3794,38.46459027,-0.434040527
1011,CTRA. CV-773 - HOYA DE LOS PATOS - LOS PATOS,3796,38.461460173,-0.437577911
1012,VERGERET - BONNYSA V,3799,38.430377, -0.450919
1014,CTRA. CV-777 - URBANIZACION I,3731,38.472733303,-0.415115657
1015,CTRA. CV-777 - BARRIO BONNY I,3732,38.435972028,-0.41023108
1016,EL VINCLE - MESTRE SEGOVIA,3733,38.433186708,-0.406516231
1017,EL VINCLE 21 - COLEGIO,3734,38.431738288,-0.402959872
1018,EL VINCLE 7,2589,38.430624347,-0.400674552
1019,GERMANIAS - CENTRO DE SALUD I,2991,38.431817795,-0.3968058219999999
1020,GERMANIAS 23,2992,38.430345913,-0.394636567
1021,GERMANIAS 24,2996,38.43,-0.394577396
1022,GERMANIAS - CENTRO DE SALUD V,2997,38.43195396,-0.39685133
1023,EL VINCLE 4,2590,38.43,-0.4006369830000001
1024,EL VINCLE - COLEGIO,2584,38.431,-0.40283074
1025,EL VINCLE -  MESTRE BRETON,3735,38.433,-0.4067050059999999
1026,CTRA. CV-777 - BARRIO BONNY II,3736,38.436,-0.410056487
1027,CTRA. CV-777 - URBANIZACIÓN II,3737,38.472,-0.415131482
1028,CABO DE PALOS - CEMENTERIO,2542,38.43881831,-0.381443849
1029,LA ALMADRABA 19,2543,38.437142207,-0.381836689
1030,SANT RAMON 161,2998,38.429364944,-0.4007655800000001
1031,SANT RAMON 81,2552,38.427908562,-0.402535977
1032,SANT RAMON 33,2553,38.426470156,-0.404305659
1033,N332 - LA FONT II,2554,38.417978667,-0.415123392
1034,N332 - HOTEL ABRIL II,2555,38.41097319,-0.423091604
1035,SAN ANTONIO 145 - POLIDEPORTIVO,2556,38.409236236,-0.426050524
1036,SECRETARIO BASILIO SALA 2,2557,38.406342424,-0.430493139
1037,COMTAT DE FABRAQUER - CTRA. ANSALDO V,2581,38.408188377,-0.434137813
1038,COMTAT DE FABRAQUER - MANOLO MORÁN,2558,38.407349134,-0.43531262
1039,N332 - SANT JOAN,2564,38.395936429,-0.431354337
1040,HOSPITAL SANT JOAN IV,2842,38.38978188,-0.435029717
1041,BARRIO DE BONNY,2551,38.437785924,-0.411174281
1042,CAMÍ D'AIGÜES FTE. 224,2591,38.431785514,-0.405088761
1043,CAMÍ D'AIGÜES FTE. 212,2592,38.429216745,-0.407082241
1044,LA CREU 9,2593,38.426788697,-0.404855485
1045,CTRA. N332 - BENIMAGRELL,2518,38.39404997499651,-0.432890131528858
1046,COMTAT DE FABRAQUER - RAMBLA,2525,38.405965901,-0.4379803470000001
1047,COMTAT DE FABRAQUER - CTRA. ANSALDO I,2526,38.408228051,-0.433892501
1048,SECRETARIO BASILIO SALA 3,2527,38.406189971,-0.4305260269999999
1049,SAN ANTONIO - POLIDEPORTIVO,2528,38.409310573,-0.4257432820000001
1050,N332 III - HOTEL ABRIL I,2529,38.409653, -0.423825
1051,N332 IV - LA FONT I,2530,38.417709843,-0.414782539
1052,SANT RAMON 24,2531,38.426406475,-0.404278161
1053,SANT RAMON 54,2532,38.427852054,-0.4024257540000001
1054,SANT RAMON - DR. FLEMING,2990,38.429157675,-0.400358373
1055,LA ALMADRABA 9,2541,38.437068443,-0.381761459
1056,LA CREU 12,2586,38.426883669,-0.404668818
1057,CAMI D'AIGÜES 229,2587,38.429132929,-0.406959246
1058,CAMÍ D'AIGÜES 212,2588,38.431692946,-0.404977531
1059,HOSPITAL SANT JOAN III,3603,38.389612721,-0.435122706
1060,CTRA. SAN JUAN-TANGEL 1-BUTANO,3319,38.400235009,-0.454901934
1061,MEDICO JORGE SERRANO III - CALIGUA,3416,38.395177675,-0.488157068
1062,MEDICO JORGE SERRANO IV,3417,38.390954569,-0.497119852
1063,RIO TURIA - COL. S.R. PEÑAFORT,3322,38.390940208,-0.50235345
1064,RIO TURIA 29 - RIO TAJO,3323,38.391046491,-0.506070554
1065,PERÚ I - VILLAFRANQUEZA,3994,38.392284618,-0.513020841
1066,PERU 14 - VILLAFRANQUEZA,3404,38.392278493,-0.512732544
1067,RIO TURIA - COTTOLENGO,3301,38.390886991,-0.505773801
1068,MEDICO JORGE SERRANO I,3405,38.390843369,-0.4969760049999999
1069,MEDICO JORGE SERRANO II,3406,38.395033272,-0.488146042
1070,RONDA NORTE IV - CTRA.MONNEGRE,3408,38.407291409,-0.4653447119999999
1085,AEROPUERTO - AIRPORT,3669,38.288198876,-0.552523918
1086,3671-ESTACIÓN DE AUTOBUSES,3671,38.337694445,-0.491655655
1119,CARLOS SOLER 24,3443,38.412732766,-0.443344406
1164,ESTACIÓN - C. SOCIAL,2617,38.426762637,-00.396380495
1184,CTRA. LA ALCORAYA - FÁBRICA DE TUBOS I,3201,38.397951333,-00.539423939
1212,N332 - AUDI,2517,38.39791329, -0.42946612
1213,N332 - CARREFOUR,2989,38.40767369, -0.42505941
1214,BENIDORM 31,2585,38.39896214, -0.42963273
1215,CTRA. SAN JUAN - TANGEL - FTE. BUTANO,3305,38.40010262, -0.4550291
1216,PINTOR AGRASSOT - FTE. C.C. L´ALMAIXADA,3304,38.40382787,-0.45977614
1218,SANT RAMÓN FTE. 15,2988,38.424422,-0.406675
1219,SANT RAMÓN 15,2987,38.424502, -0.406822
1222,CTRA. LA ALCORAYA 326 - CAMINO DE MINGOT,3267,38.3768655,-0.6263634
1286,RAMBLA - PZA MAISONNAVE,2844,38.401788, -0.435740
